itemId,title,genres,imdb_id,imdb_rating,imdb_votes,metascore,runtime,MPAA_rating,imdb_genres,director,actors,year
2812,In Too Deep,"Action, Thriller",tt0160401,6.2,5282,53,95,R,"Crime, Thriller, Drama",Michael Rymer,"Omar Epps, LL Cool J, Nia Long, Stanley Tucci",1999
2813,"Source, The",Documentary,tt0181833,7.5,697,66,88,,"Documentary, Biography, History",Chuck Workman,"Johnny Depp, Dennis Hopper, John Turturro, Allen Ginsberg",1999
2814,"Bat, The",Horror,tt0052602,6.1,3374,0,80,APPROVED,"Horror, Mystery, Thriller",Crane Wilbur,"Vincent Price, Agnes Moorehead, Gavin Gordon, John Sutton",1959
2815,Iron Eagle,"Action, War",tt0091278,5.4,12175,41,117,PG-13,"Action, Thriller, War",Sidney J Furie,"Louis Gossett Jr, Jason Gedrick, David Suchet, Larry B Scott",1986
2816,Iron Eagle II,"Action, War",tt0095382,3.6,4393,0,105,PG,"Action, Drama, Romance, War",Sidney J Furie,"Louis Gossett Jr, Mark Humphrey, Stuart Margolin, Alan Scarfe",1988
2817,Aces: Iron Eagle III,"Action, War",tt0103617,3.5,2528,0,98,R,Action,John Glen,"Louis Gossett Jr, Rachel McLish, Paul Freeman, Horst Buchholz",1992
2818,Iron Eagle IV,"Action, War",tt0113438,3.3,1112,0,96,PG-13,"Action, Drama",Sidney J Furie,"Louis Gossett Jr, Jason Cadieux, Joanne Vannicola, Max Piersig",1995
2819,Three Days of the Condor,Thriller,tt0073802,7.5,41770,63,117,R,"Mystery, Thriller",Sydney Pollack,"Robert Redford, Faye Dunaway, Cliff Robertson, Max von Sydow",1975
2820,Hamlet,Drama,tt0058126,8.4,2022,0,140,NOT RATED,Drama,Grigori Kozintsev,"Innokentiy Smoktunovskiy, Mikhail Nazvanov, Elza Radzina, Yuriy Tolubeev",1964
2821,Male and Female,"Adventure, Drama",tt0010418,7.9,1449,0,116,NOT RATED,"Adventure, Drama",Cecil B DeMille,"Thomas Meighan, Theodore Roberts, Raymond Hatton, Robert Cain",1919
2822,Medicine Man,"Adventure, Romance",tt0104839,6.0,19258,0,106,PG-13,"Adventure, Drama, Romance",John McTiernan,"Sean Connery, Lorraine Bracco, Jose Wilker, Rodolfo De Alexandre",1992
2823,"Spiders, The (Die Spinnen, 1. Teil: Der Goldene See)","Action, Drama",tt0010726,6.6,804,0,130,NOT RATED,"Adventure, Western",Fritz Lang,"Carl de Vogt, Ressel Orla, Georg John, Lil Dagover",1919
2824,On the Ropes,Documentary,tt0181733,7.5,340,80,94,,"Documentary, Drama, Sport","Nanette Burstein, Brett Morgen","Sam Doumit, Martin Goldman, Harry Keitt, Randy Little",1999
2825,Rosie,Drama,tt0163185,7.3,517,0,97,,Drama,Patrice Toye,"Aranka Coppens, Sara de Roo, Dirk Roofthooft, Joost Wijnant",1998
2826,"13th Warrior, The","Action, Horror, Thriller",tt0120657,6.6,109772,42,102,R,"Action, Adventure, History","John McTiernan, Michael Crichton","Antonio Banderas, Diane Venora, Dennis Storhi, Vladimir Kulich",1999
2827,"Astronaut's Wife, The","Sci-Fi, Thriller",tt0138304,5.3,50030,37,109,R,"Drama, Sci-Fi, Thriller",Rand Ravich,"Johnny Depp, Charlize Theron, Joe Morton, Clea DuVall",1999
2828,Dudley Do-Right,"Children's, Comedy",tt0160236,3.9,8920,44,77,PG,"Comedy, Family, Romance",Hugh Wilson,"Brendan Fraser, Sarah Jessica Parker, Alfred Molina, Eric Idle",1999
2829,"Muse, The","Comedy, Drama",tt0164108,5.6,9837,56,97,PG-13,Comedy,Albert Brooks,"Albert Brooks, Sharon Stone, Andie MacDowell, Jeff Bridges",1999
2830,Cabaret Balkan (Bure Baruta),Drama,tt0169145,7.9,3632,0,102,R,Drama,Goran Paskaljevic,"Mira Banjac, Ivan Bekjarev, Aleksandar Bercek, Vojislav 'Voja' Brajovic",1998
2831,"Dog of Flanders, A",Drama,tt0160216,6.3,838,38,100,PG,"Family, Drama",Kevin Brodie,"Jack Warden, Jeremy James Kissner, Jesse James, Jon Voight",1999
2832,"Lost Son, The",Drama,tt0144286,6.6,1312,0,102,R,"Crime, Drama, Romance, Thriller",Chris Menges,"Daniel Auteuil, Nastassja Kinski, Katrin Cartlidge, Marianne Denicourt",1999
2833,Lucie Aubrac,"Romance, War",tt0119586,6.7,1068,61,115,R,"Biography, Drama, War",Claude Berri,"Carole Bouquet, Daniel Auteuil, Patrice Chereau, Eric Boucher",1997
2834,"Very Thought of You, The","Comedy, Romance",tt0120747,6.4,4072,43,88,PG-13,"Comedy, Romance",Nick Hamm,"Monica Potter, Rufus Sewell, Tom Hollander, Joseph Fiennes",1998
2835,Chill Factor,"Action, Thriller",tt0163579,5.2,8896,33,102,R,"Action, Adventure, Comedy, Drama, Thriller",Hugh Johnson,"Cuba Gooding Jr, Skeet Ulrich, Peter Firth, David Paymer",1999
2836,Outside Providence,Comedy,tt0125971,6.4,8193,62,96,R,"Comedy, Drama, Romance",Michael Corrente,"Shawn Hatosy, Tommy Bone, Samantha Lavigne, Jonathan Brandis",1999
2837,Bedrooms & Hallways,"Comedy, Romance",,0.0,0,0,0,,nan,nan,nan,1998
2838,I Woke Up Early the Day I Died,Comedy,tt0125211,6.1,588,14,90,,"Comedy, Crime, Thriller",Aris Iliopulos,"Billy Zane, Tippi Hedren, Ron Perlman, Michael Greene",1998
2839,West Beirut (West Beyrouth),Drama,tt0157183,7.8,2634,0,105,PG-13,"Comedy, Drama, Romance",Ziad Doueiri,"Rami Doueiri, Naamar Sahli, Mohamad Chamas, Rola Al Amin",1998
2840,Stigmata,Thriller,tt0145531,6.2,60090,28,103,R,Horror,Rupert Wainwright,"Patricia Arquette, Gabriel Byrne, Jonathan Pryce, Nia Long",1999
2841,Stir of Echoes,Thriller,tt0164181,7.0,68692,67,99,R,"Horror, Mystery, Thriller",David Koepp,"Zachary David Cope, Kevin Bacon, Kathryn Erbe, Illeana Douglas",1999
2842,Best Laid Plans,"Crime, Drama",tt0133412,6.2,6817,40,92,R,"Crime, Drama, Thriller",Mike Barker,"Alessandro Nivola, Reese Witherspoon, Josh Brolin, Gene Wolande",1999
2843,"Black Cat, White Cat (Crna macka, beli macor)","Comedy, Romance",tt0118843,8.1,46401,73,127,R,"Comedy, Crime, Romance",Emir Kusturica,"Bajram Severdzan, Srdjan 'Zika' Todorovic, Branka Katic, Florijan Ajdini",1998
2844,"Minus Man, The","Drama, Mystery",tt0151582,6.2,5925,56,111,R,"Crime, Drama, Mystery, Thriller",Hampton Fancher,"Owen Wilson, Sheryl Crow, Dwight Yoakam, Dennis Haysbert",1999
2845,White Boys,Drama,tt0178988,5.3,1676,45,92,R,"Drama, Comedy",Marc Levin,"Danny Hoch, Dash Mihok, Mark Webber, Piper Perabo",1999
2846,"Adventures of Milo and Otis, The",Children's,tt0097050,7.1,9738,0,76,G,"Adventure, Drama, Family",Masanori Hata,"Chatran, Kyoko Koizumi, Pu, Shigeru Tsuyuki",1986
2847,Only Angels Have Wings,Drama,tt0031762,7.7,10685,86,121,NOT RATED,"Adventure, Drama, Romance",Howard Hawks,"Cary Grant, Jean Arthur, Richard Barthelmess, Rita Hayworth",1939
2848,Othello,Drama,tt0045251,7.7,6557,0,90,NOT RATED,"Drama, History, Romance",Orson Welles,"Micheal MacLiammoir, Robert Coote, Orson Welles, Suzanne Cloutier",1952
2849,Queens Logic,"Comedy, Drama",tt0102741,5.9,1388,0,100,R,"Comedy, Drama",Steve Rash,"Kevin Bacon, Linda Fiorentino, John Malkovich, Joe Mantegna",1991
2850,Public Access,"Drama, Thriller",tt0107895,5.3,755,0,90,R,"Drama, Thriller",Bryan Singer,"Ron Marquette, Bert Williams, Leigh Hunt, John Renshaw",1993
2851,Saturn 3,"Adventure, Sci-Fi, Thriller",tt0079285,5.1,7372,9,96,R,"Adventure, Horror, Sci-Fi, Thriller","Stanley Donen, John Barry","Farrah Fawcett, Kirk Douglas, Harvey Keitel",1979
2852,"Soldier's Story, A",Drama,tt0088146,7.2,7958,0,101,PG,"Crime, Drama, Mystery, War",Norman Jewison,"Howard E Rollins Jr, Adolph Caesar, Art Evans, David Alan Grier",1984
2853,"Communion (a.k.a. Alice, Sweet Alice/Holy Terror)",Horror,tt0074336,6.4,51,0,105,,Comedy,Rene Feret,"Christian Drillaud, Claude Bouchery, Isabelle Caillard, Patrick Fierry",1977
2854,Don't Look in the Basement!,Horror,tt0069994,5.2,2531,0,89,R,"Horror, Thriller",SF Brownrigg,"Bill McGhee, Jessie Lee Fulton, Robert Dracup, Harryette Warren",1973
2855,Nightmares,Horror,tt0086014,5.7,2541,0,99,R,"Horror, Sci-Fi",Joseph Sargent,"Cristina Raines, Joe Lambie, Anthony James, Clare Torao",1983
2856,I Saw What You Did,Thriller,tt0059297,6.3,2264,0,82,Approved,"Comedy, Horror, Thriller",William Castle,"Joan Crawford, John Ireland, Leif Erickson, Sara Lane",1965
2857,Yellow Submarine,"Animation, Musical",tt0063823,7.4,22285,79,85,G,"Animation, Adventure, Comedy, Family, Fantasy, Musical",George Dunning,"The Beatles, Paul Angelis, John Clive, Dick Emery",1968
2858,American Beauty,"Comedy, Drama",tt0169547,8.4,974483,86,122,R,Drama,Sam Mendes,"Kevin Spacey, Annette Bening, Thora Birch, Wes Bentley",1999
2859,Stop Making Sense,Documentary,tt0088178,8.5,10403,89,88,NOT RATED,"Documentary, Music",Jonathan Demme,"Bernie Worrell, Alex Weir, Steven Scales, Lynn Mabry",1984
2860,Blue Streak,Comedy,tt0181316,6.3,68188,46,93,PG-13,"Action, Comedy, Crime, Thriller",Les Mayfield,"Martin Lawrence, Luke Wilson, Peter Greene, Dave Chappelle",1999
2861,For Love of the Game,"Comedy, Drama",tt0126916,6.6,29180,43,137,PG-13,"Drama, Romance, Sport",Sam Raimi,"Kevin Costner, Kelly Preston, John C Reilly, Jena Malone",1999
2862,Caligula,Drama,tt0080491,5.3,30870,0,156,Unrated,"Drama, History","Tinto Brass, Bob Guccione, Giancarlo Lui","Malcolm McDowell, Teresa Ann Savoy, Guido Mannari, John Gielgud",1980
2863,"Hard Day's Night, A","Comedy, Musical",tt0058182,7.7,36125,96,87,G,"Comedy, Music, Musical",Richard Lester,"The Beatles, John Lennon, Paul McCartney, George Harrison",1964
2864,Splendor,Comedy,tt0127296,5.9,2880,52,93,R,"Comedy, Romance",Gregg Araki,"Kathleen Robertson, Johnathon Schaech, Matt Keeslar, Kelly Macdonald",1999
2865,Sugar Town,Comedy,tt0173390,6.1,743,62,92,R,"Comedy, Music","Allison Anders, Kurt Voss","Jade Gordon, John Taylor, Michael Des Barres, Martin Kemp",1999
2866,"Buddy Holly Story, The",Drama,tt0077280,7.3,7332,0,114,PG,"Biography, Drama, Music",Steve Rash,"Gary Busey, Don Stroud, Charles Martin Smith, Conrad Janis",1978
2867,Fright Night,"Comedy, Horror",tt0089175,7.1,52413,0,106,R,"Horror, Thriller",Tom Holland,"Chris Sarandon, William Ragsdale, Amanda Bearse, Roddy McDowall",1985
2868,Fright Night Part II,Horror,tt0097390,5.9,10069,0,104,R,"Comedy, Horror, Thriller",Tommy Lee Wallace,"Roddy McDowall, William Ragsdale, Traci Lind, Julie Carmen",1989
2869,"Separation, The (La Sparation)",Drama,tt0111342,7.1,846,0,88,,"Drama, Romance",Christian Vincent,"Isabelle Huppert, Daniel Auteuil, Jerome Deschamps, Karin Viard",1994
2870,Barefoot in the Park,Comedy,tt0061385,7.0,14646,0,106,G,"Comedy, Romance",Gene Saks,"Robert Redford, Jane Fonda, Charles Boyer, Mildred Natwick",1967
2871,Deliverance,"Adventure, Thriller",tt0068473,7.7,89598,82,109,R,"Adventure, Drama, Thriller",John Boorman,"Jon Voight, Burt Reynolds, Ned Beatty, Ronny Cox",1972
2872,Excalibur,"Action, Drama, Fantasy, Romance",tt0082348,7.4,52924,56,140,PG,"Adventure, Drama, Fantasy, Romance",John Boorman,"Nigel Terry, Helen Mirren, Nicholas Clay, Cherie Lunghi",1981
2873,Lulu on the Bridge,"Drama, Mystery, Romance",tt0125879,6.3,3684,0,103,PG-13,"Drama, Music, Mystery, Romance",Paul Auster,"Harvey Keitel, Richard Edson, Don Byron, Kevin Corrigan",1998
2874,"Pajama Game, The",Comedy,tt0050814,6.8,2796,0,101,APPROVED,"Comedy, Drama, Musical, Romance","George Abbott, Stanley Donen","Doris Day, John Raitt, Carol Haney, Eddie Foy Jr",1957
2875,Sommersby,"Drama, Mystery, Romance",tt0108185,6.2,17708,0,114,PG-13,"Drama, Mystery, Romance",Jon Amiel,"Richard Gere, Jodie Foster, Lanny Flaherty, Wendell Wellman",1993
2876,Thumbelina,"Animation, Children's",tt0111419,6.4,13534,0,86,G,"Animation, Family, Fantasy, Musical, Romance","Don Bluth, Gary Goldman","Gino Conforti, Barbara Cook, Jodi Benson, Will Ryan",1994
2877,Tommy,"Drama, Musical",tt0073812,6.6,17524,66,111,PG,"Drama, Musical",Ken Russell,"Oliver Reed, AnnMargret, Roger Daltrey, Elton John",1975
2878,Hell Night,Horror,tt0082511,5.8,4823,0,101,R,"Horror, Thriller",Tom DeSimone,"Linda Blair, Vincent Van Patten, Peter Barton, Kevin Brophy",1981
2879,Operation Condor (Feiying gaiwak),"Action, Adventure, Comedy",tt0099558,7.3,16497,0,80,PG-13,"Action, Adventure, Comedy, Crime, Thriller",Jackie Chan,"Jackie Chan, Carol 'Do Do' Cheng, Eva Cobo, Shoko Ikeda",1990
2880,Operation Condor 2 (Longxiong hudi),"Action, Adventure, Comedy",tt0099558,7.3,16497,0,80,PG-13,"Action, Adventure, Comedy, Crime, Thriller",Jackie Chan,"Jackie Chan, Carol 'Do Do' Cheng, Eva Cobo, Shoko Ikeda",1990
2881,Double Jeopardy,"Action, Thriller",tt0150377,6.4,64872,40,105,R,"Crime, Drama, Mystery, Thriller",Bruce Beresford,"Tommy Lee Jones, Ashley Judd, Benjamin Weir, Jay Brazeau",1999
2882,Jakob the Liar,Drama,tt0120716,6.5,14028,40,120,PG-13,"Drama, War",Peter Kassovitz,"Robin Williams, Hannah Taylor Gordon, Eva Igo, Istvan Balint",1999
2883,Mumford,Comedy,tt0140397,6.9,8484,62,112,R,"Comedy, Drama",Lawrence Kasdan,"Loren Dean, Hope Davis, Jason Lee, Alfre Woodard",1999
2884,Dog Park,"Comedy, Romance",tt0129884,5.1,2029,46,91,R,"Comedy, Romance",Bruce McCulloch,"Natasha Henstridge, Luke Wilson, Kathleen Robertson, Janeane Garofalo",1998
2885,Guinevere,"Drama, Romance",tt0160338,6.0,2291,68,104,R,"Drama, Romance",Audrey Wells,"Sarah Polley, Stephen Rea, Jean Smart, Gina Gershon",1999
2886,"Adventures of Elmo in Grouchland, The","Children's, Comedy",tt0159421,5.8,2546,59,73,G,"Adventure, Comedy, Family, Fantasy, Musical",Gary Halvorson,"Kevin Clash, Mandy Patinkin, Vanessa Williams, Sonia Manzano",1999
2887,Simon Sez,Drama,tt0168172,2.5,6280,16,85,PG-13,"Action, Comedy",Kevin Alyn Elders,"Dennis Rodman, Dane Cook, John Pinette, Ricky Harris",1999
2888,Drive Me Crazy,"Comedy, Romance",tt0164114,5.7,16760,42,91,PG-13,"Comedy, Drama, Romance",John Schultz,"Melissa Joan Hart, Adrian Grenier, Stephen Collins, Mark Metcalf",1999
2889,"Mystery, Alaska",Comedy,tt0134618,6.7,23956,49,119,R,"Comedy, Drama, Sport",Jay Roach,"Russell Crowe, Hank Azaria, Mary McCormack, Burt Reynolds",1999
2890,Three Kings,"Drama, War",tt0120188,7.1,150993,82,114,R,"Action, Adventure, Comedy, Drama, War",David O Russell,"George Clooney, Mark Wahlberg, Ice Cube, Spike Jonze",1999
2891,"Happy, Texas",Comedy,tt0162360,6.3,9217,62,98,PG-13,"Comedy, Crime, Romance",Mark Illsley,"Jeremy Northam, Steve Zahn, William H Macy, Ally Walker",1999
2892,New Rose Hotel,"Action, Drama",tt0133122,4.9,3921,31,93,R,"Drama, Mystery, Sci-Fi",Abel Ferrara,"Christopher Walken, Willem Dafoe, Asia Argento, Annabella Sciorra",1998
2893,Plunkett & MaCleane,"Action, Drama",tt0134033,6.4,9219,44,99,R,"Action, Adventure, Crime, Drama",Jake Scott,"Jonny Lee Miller, Iain Robertson, Robert Carlyle, Ken Stott",1999
2894,Romance,"Drama, Romance",tt0194314,5.3,8998,49,84,R,Drama,Catherine Breillat,"Caroline Ducey, Sagamore Stevenin, Francois Berleand, Rocco Siffredi",1999
2895,Napoleon and Samantha,Adventure,tt0068990,6.1,770,0,92,G,"Adventure, Drama",Bernard McEveety,"Michael Douglas, Will Geer, Arch Johnson, Johnny Whitaker",1972
2896,Alvarez Kelly,Western,tt0060095,6.4,1848,0,116,APPROVED,Western,Edward Dmytryk,"William Holden, Richard Widmark, Janice Rule, Patrick O'Neal",1966
2897,And the Ship Sails On (E la nave va),"Comedy, War",tt0087188,7.6,4845,0,128,PG,"Drama, History, Music",Federico Fellini,"Freddie Jones, Barbara Jefford, Victor Poletti, Peter Cellier",1984
2898,"Dark Half, The","Horror, Mystery",tt0106664,5.9,14084,53,122,R,"Horror, Mystery, Thriller",George A Romero,"Timothy Hutton, Amy Madigan, Michael Rooker, Julie Harris",1993
2899,Gulliver's Travels,"Adventure, Animation, Children's",tt0031397,6.7,3309,0,76,Passed,"Animation, Adventure, Comedy, Family, Fantasy, Musical, Romance",Dave Fleischer,"Jessica Dragonette, Lanny Ross",1939
2900,Monkey Shines,"Horror, Sci-Fi",tt0095652,6.2,9422,71,113,R,"Drama, Horror, Sci-Fi, Thriller",George A Romero,"Jason Beghe, John Pankow, Kate McNeil, Joyce Van Patten",1988
2901,Phantasm,"Horror, Sci-Fi",tt0079714,6.8,28004,72,88,R,"Horror, Sci-Fi",Don Coscarelli,"A Michael Baldwin, Bill Thornbury, Reggie Bannister, Kathy Lester",1979
2902,Psycho II,"Horror, Thriller",tt0086154,6.4,20506,54,113,R,"Crime, Horror, Mystery, Thriller",Richard Franklin,"Anthony Perkins, Vera Miles, Meg Tilly, Robert Loggia",1983
2903,Psycho III,"Horror, Thriller",tt0091799,5.3,11361,58,93,R,"Horror, Mystery, Thriller",Anthony Perkins,"Anthony Perkins, Diana Scarwid, Jeff Fahey, Roberta Maxwell",1986
2904,Rain,Drama,tt0023369,6.9,2114,0,94,PASSED,Drama,Lewis Milestone,"Joan Crawford, Walter Huston, Fred Howard, Ben Hendricks Jr",1932
2905,Sanjuro,"Action, Adventure",tt0056443,8.1,27050,0,96,Not Rated,"Action, Crime, Drama, Thriller",Akira Kurosawa,"Toshiro Mifune, Tatsuya Nakadai, Keiju Kobayashi, Yuzo Kayama",1962
2906,Random Hearts,"Drama, Romance",tt0156934,5.1,18652,38,133,R,"Drama, Mystery, Romance",Sydney Pollack,"Harrison Ford, Kristin Scott Thomas, Charles S Dutton, Bonnie Hunt",1999
2907,Superstar,Comedy,tt0167427,5.1,16584,42,81,PG-13,"Comedy, Romance",Bruce McCulloch,"Molly Shannon, Will Ferrell, Elaine Hendrix, Harland Williams",1999
2908,Boys Don't Cry,Drama,tt0171804,7.6,86020,86,118,R,"Biography, Crime, Drama, Romance",Kimberly Peirce,"Hilary Swank, Chloe Sevigny, Peter Sarsgaard, Brendan Sexton III",1999
2909,"Five Wives, Three Secretaries and Me",Documentary,tt0150574,7.2,52,52,82,,"Comedy, Documentary, Family",Tessa Blake,"Thomas Walter Blake Jr, Muffet Criner Adickes Blake, Sandra Tessman Blake, Betty 'Boop' Blake",1998
2910,"Ennui, L'","Drama, Romance",tt0168740,6.2,1725,59,122,,"Romance, Drama",Cedric Kahn,"Charles Berling, Sophie Guillemin, Arielle Dombasle, Robert Kramer",1998
2911,"Grandfather, The (El Abuelo)",Drama,tt0176415,7.5,1475,57,151,PG,Drama,Jose Luis Garci,"Fernando Fernan Gomez, Rafael Alonso, Cayetana Guillen Cuervo, Agustin Gonzalez",1998
2912,"Limey, The","Action, Crime, Drama",tt0165854,7.1,26798,73,89,R,"Crime, Drama, Mystery",Steven Soderbergh,"Terence Stamp, Lesley Ann Warren, Luis Guzman, Barry Newman",1999
2913,"Mating Habits of the Earthbound Human, The",Comedy,tt0165874,6.4,5822,26,88,R,"Comedy, Sci-Fi",Jeff Abugov,"David Hyde Pierce, Mackenzie Astin, Carmen Electra, Markus Redmond",1998
2914,Molly,"Comedy, Drama",tt0143746,5.8,2484,21,102,PG-13,"Comedy, Drama, Romance",John Duigan,"Elisabeth Shue, Aaron Eckhart, Jill Hennessy, Thomas Jane",1999
2915,Risky Business,Comedy,tt0086200,6.8,72295,75,99,R,"Comedy, Crime, Drama, Romance",Paul Brickman,"Tom Cruise, Rebecca De Mornay, Joe Pantoliano, Richard Masur",1983
2916,Total Recall,"Action, Adventure, Sci-Fi, Thriller",tt0100802,7.5,273944,57,113,R,"Action, Sci-Fi, Thriller",Paul Verhoeven,"Arnold Schwarzenegger, Rachel Ticotin, Sharon Stone, Ronny Cox",1990
2917,Body Heat,"Crime, Thriller",tt0082089,7.4,27166,77,113,R,"Crime, Drama, Romance, Thriller",Lawrence Kasdan,"William Hurt, Kathleen Turner, Richard Crenna, Ted Danson",1981
2918,Ferris Bueller's Day Off,Comedy,tt0091042,7.8,283941,61,103,PG-13,Comedy,John Hughes,"Matthew Broderick, Alan Ruck, Mia Sara, Jeffrey Jones",1986
2919,Year of Living Dangerously,"Drama, Romance",tt0086617,7.2,17729,65,115,PG,"Drama, Romance, War",Peter Weir,"Linda Hunt, Mel Gibson, Bembol Roco, Domingo Landicho",1982
2920,Children of Paradise (Les enfants du paradis),"Drama, Romance",tt0037674,8.3,16556,0,189,Not Rated,"Drama, Romance",Marcel Carne,"Arletty, JeanLouis Barrault, Pierre Brasseur, Pierre Renoir",1945
2921,High Plains Drifter,Western,tt0068699,7.6,44275,69,105,R,"Mystery, Western",Clint Eastwood,"Clint Eastwood, Verna Bloom, Marianna Hill, Mitchell Ryan",1972
2922,Hang 'em High,Western,tt0061747,7.0,30981,62,114,M,Western,Ted Post,"Clint Eastwood, Inger Stevens, Ed Begley, Pat Hingle",1967
2923,Citizen's Band (a.k.a. Handle with Care),Comedy,tt0076123,6.7,530,0,98,PG,"Comedy, Drama",Jonathan Demme,"Paul Le Mat, Candy Clark, Bruce McGill, Roberts Blossom",1977
2924,Drunken Master (Zui quan),"Action, Comedy",tt0080148,5.8,174,0,98,NOT RATED,"Action, Drama",Joseph Kuo,"Pai Ah, Jeanie Chang, Hui Lou Chen, Long Ten Hsiang",1979
2925,"Conformist, The (Il Conformista)",Drama,tt0065571,8.1,22704,100,113,R,Drama,Bernardo Bertolucci,"JeanLouis Trintignant, Stefania Sandrelli, Gastone Moschin, Enzo Tarascio",1970
2926,Hairspray,"Comedy, Drama",tt0095270,7.0,18140,77,92,PG,"Comedy, Drama, Family, Music, Musical, Romance",John Waters,"Sonny Bono, Ruth Brown, Divine, Debbie Harry",1988
2927,Brief Encounter,"Drama, Romance",tt0037558,8.1,31119,0,86,Not Rated,"Drama, Romance",David Lean,"Celia Johnson, Trevor Howard, Stanley Holloway, Joyce Carey",1946
2928,"Razor's Edge, The",Drama,tt0087980,6.6,4327,0,128,PG-13,"Drama, Romance, War",John Byrum,"Bill Murray, Theresa Russell, Catherine Hicks, Denholm Elliott",1984
2929,Reds,Drama,tt0082979,7.4,18893,76,195,PG,"Biography, Drama, History, Romance",Warren Beatty,"Warren Beatty, Diane Keaton, Edward Herrmann, Jerzy Kosinski",1981
2930,Return with Honor,Documentary,tt0176093,8.3,197,0,101,,Documentary,"Freida Lee Mock, Terry Sanders","Everett Alvarez, Ron Bliss, Fred Cherry, George Day",1998
2931,Time of the Gypsies (Dom za vesanje),Drama,tt0097223,8.3,21907,0,142,R,"Comedy, Crime, Drama, Fantasy",Emir Kusturica,"Davor Dujmovic, Bora Todorovic, Ljubica Adzovic, Husnija Hasimovic",1989
2932,Days of Heaven,Drama,tt0077405,7.9,44915,93,94,PG,"Drama, Romance",Terrence Malick,"Richard Gere, Brooke Adams, Sam Shepard, Linda Manz",1978
2933,"Fire Within, The (Le Feu Follet)",Drama,tt0057058,8.0,6618,0,108,NOT RATED,Drama,Louis Malle,"Maurice Ronet, Lena Skerla, Yvonne Clech, Hubert Deschamps",1963
2934,"Love Bewitched, A (El Amor Brujo)",Musical,tt0061350,7.6,111,0,103,,Drama,Francisco Rovira Beleta,"Antonio Gades, La Polaca, Rafael de Cordoba, Morucha",1986
2935,"Lady Eve, The","Comedy, Romance",tt0033804,7.9,16997,0,94,NOT RATED,"Comedy, Romance",Preston Sturges,"Barbara Stanwyck, Henry Fonda, Charles Coburn, Eugene Pallette",1941
2936,Sullivan's Travels,Comedy,tt0034240,8.1,21281,0,90,NOT RATED,"Adventure, Comedy, Drama, Romance",Preston Sturges,"Joel McCrea, Veronica Lake, Robert Warwick, William Demarest",1942
